productid,product_name,year_month,inventory_level,sales_units,storage_cost_pln_per_unit_month,shelf_life_months,lead_time_months,safety_stock_months,price_pln_per_unit,plan_2023_units,plan_2024_units,plan_2025_units,plan_2023_pln,plan_2024_pln,plan_2025_pln,price_pln_per_unit_plan,date
P176,Product 176,202512,159.0,82.0,1.46,11,3,1.7,136.5,1089,1074,687,148648.5,146601.0,93775.5,136.5,2025-12-01
P177,Product 177,202301,775.0,266.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2023-01-01
P177,Product 177,202302,695.0,80.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2023-02-01
P177,Product 177,202303,196.0,499.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2023-03-01
P177,Product 177,202304,1631.0,257.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2023-04-01
P177,Product 177,202305,1450.0,181.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2023-05-01
P177,Product 177,202306,1238.0,212.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2023-06-01
P177,Product 177,202307,914.0,324.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2023-07-01
P177,Product 177,202308,213.0,701.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2023-08-01
P177,Product 177,202309,2437.0,253.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2023-09-01
P177,Product 177,202310,2209.0,228.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2023-10-01
P177,Product 177,202311,2054.0,155.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2023-11-01
P177,Product 177,202312,1846.0,208.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2023-12-01
P177,Product 177,202401,1271.0,575.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2024-01-01
P177,Product 177,202402,982.0,289.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2024-02-01
P177,Product 177,202403,804.0,178.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2024-03-01
P177,Product 177,202404,665.0,139.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2024-04-01
P177,Product 177,202405,283.0,382.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2024-05-01
P177,Product 177,202406,89.0,194.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2024-06-01
P177,Product 177,202407,1292.0,230.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2024-07-01
P177,Product 177,202408,743.0,549.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2024-08-01
P177,Product 177,202409,669.0,74.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2024-09-01
P177,Product 177,202410,431.0,238.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2024-10-01
P177,Product 177,202411,207.0,224.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2024-11-01
P177,Product 177,202412,1047.0,234.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2024-12-01
P177,Product 177,202501,866.0,181.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2025-01-01
P177,Product 177,202502,590.0,276.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2025-02-01
P177,Product 177,202503,472.0,118.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2025-03-01
P177,Product 177,202504,0.0,472.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2025-04-01
P177,Product 177,202505,937.0,1220.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2025-05-01
P177,Product 177,202506,661.0,276.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2025-06-01
P177,Product 177,202507,486.0,175.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2025-07-01
P177,Product 177,202508,339.0,147.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2025-08-01
P177,Product 177,202509,199.0,140.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2025-09-01
P177,Product 177,202510,973.0,151.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2025-10-01
P177,Product 177,202511,753.0,220.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2025-11-01
P177,Product 177,202512,571.0,182.0,0.53,22,1,1.8,22.85,3246,2841,2968,74171.1,64916.85,67818.8,22.85,2025-12-01
P178,Product 178,202301,201.0,66.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2023-01-01
P178,Product 178,202302,132.0,69.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2023-02-01
P178,Product 178,202303,49.0,83.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2023-03-01
P178,Product 178,202304,269.0,71.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2023-04-01
P178,Product 178,202305,204.0,65.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2023-05-01
P178,Product 178,202306,143.0,61.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2023-06-01
P178,Product 178,202307,84.0,59.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2023-07-01
P178,Product 178,202308,253.0,79.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2023-08-01
P178,Product 178,202309,178.0,75.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2023-09-01
P178,Product 178,202310,105.0,73.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2023-10-01
P178,Product 178,202311,31.0,74.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2023-11-01
P178,Product 178,202312,252.0,77.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2023-12-01
P178,Product 178,202401,173.0,79.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2024-01-01
P178,Product 178,202402,79.0,94.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2024-02-01
P178,Product 178,202403,332.0,82.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2024-03-01
P178,Product 178,202404,272.0,60.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2024-04-01
P178,Product 178,202405,202.0,70.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2024-05-01
P178,Product 178,202406,128.0,74.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2024-06-01
P178,Product 178,202407,68.0,60.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2024-07-01
P178,Product 178,202408,266.0,75.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2024-08-01
P178,Product 178,202409,201.0,65.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2024-09-01
P178,Product 178,202410,154.0,47.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2024-10-01
P178,Product 178,202411,78.0,76.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2024-11-01
P178,Product 178,202412,267.0,64.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2024-12-01
P178,Product 178,202501,206.0,61.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2025-01-01
P178,Product 178,202502,115.0,91.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2025-02-01
P178,Product 178,202503,50.0,65.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2025-03-01
P178,Product 178,202504,259.0,82.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2025-04-01
P178,Product 178,202505,197.0,62.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2025-05-01
P178,Product 178,202506,103.0,94.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2025-06-01
P178,Product 178,202507,8.0,95.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2025-07-01
P178,Product 178,202508,247.0,98.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2025-08-01
P178,Product 178,202509,169.0,78.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2025-09-01
P178,Product 178,202510,70.0,99.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2025-10-01
P178,Product 178,202511,367.0,72.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2025-11-01
P178,Product 178,202512,288.0,79.0,1.11,20,1,1.9,31.88,882,758,712,28118.16,24165.04,22698.56,31.88,2025-12-01
P179,Product 179,202301,196.0,41.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2023-01-01
P179,Product 179,202302,153.0,43.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2023-02-01
P179,Product 179,202303,100.0,53.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2023-03-01
P179,Product 179,202304,41.0,59.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2023-04-01
P179,Product 179,202305,326.0,26.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2023-05-01
P179,Product 179,202306,274.0,52.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2023-06-01
P179,Product 179,202307,223.0,51.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2023-07-01
P179,Product 179,202308,180.0,43.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2023-08-01
P179,Product 179,202309,143.0,37.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2023-09-01
P179,Product 179,202310,117.0,26.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2023-10-01
P179,Product 179,202311,72.0,45.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2023-11-01
P179,Product 179,202312,18.0,54.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2023-12-01
P179,Product 179,202401,232.0,38.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2024-01-01
P179,Product 179,202402,187.0,45.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2024-02-01
P179,Product 179,202403,133.0,54.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2024-03-01
P179,Product 179,202404,74.0,59.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2024-04-01
P179,Product 179,202405,22.0,52.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2024-05-01
P179,Product 179,202406,314.0,42.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2024-06-01
P179,Product 179,202407,283.0,31.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2024-07-01
P179,Product 179,202408,240.0,43.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2024-08-01
P179,Product 179,202409,194.0,46.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2024-09-01
P179,Product 179,202410,141.0,53.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2024-10-01
P179,Product 179,202411,80.0,61.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2024-11-01
P179,Product 179,202412,20.0,60.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2024-12-01
P179,Product 179,202501,338.0,34.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2025-01-01
P179,Product 179,202502,279.0,59.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2025-02-01
P179,Product 179,202503,240.0,39.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2025-03-01
P179,Product 179,202504,183.0,57.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2025-04-01
P179,Product 179,202505,126.0,57.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2025-05-01
P179,Product 179,202506,80.0,46.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2025-06-01
P179,Product 179,202507,36.0,44.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2025-07-01
P179,Product 179,202508,286.0,48.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2025-08-01
P179,Product 179,202509,240.0,46.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2025-09-01
P179,Product 179,202510,186.0,54.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2025-10-01
P179,Product 179,202511,144.0,42.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2025-11-01
P179,Product 179,202512,89.0,55.0,1.05,24,2,1.8,39.75,362,562,494,14389.5,22339.5,19636.5,39.75,2025-12-01
P180,Product 180,202301,117.0,38.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2023-01-01
P180,Product 180,202302,87.0,30.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2023-02-01
P180,Product 180,202303,55.0,32.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2023-03-01
P180,Product 180,202304,13.0,42.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2023-04-01
P180,Product 180,202305,155.0,34.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2023-05-01
P180,Product 180,202306,122.0,33.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2023-06-01
P180,Product 180,202307,93.0,29.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2023-07-01
P180,Product 180,202308,60.0,33.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2023-08-01
P180,Product 180,202309,37.0,23.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2023-09-01
P180,Product 180,202310,4.0,33.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2023-10-01
P180,Product 180,202311,123.0,31.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2023-11-01
P180,Product 180,202312,93.0,30.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2023-12-01
P180,Product 180,202401,65.0,28.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2024-01-01
P180,Product 180,202402,37.0,28.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2024-02-01
P180,Product 180,202403,11.0,26.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2024-03-01
P180,Product 180,202404,114.0,36.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2024-04-01
P180,Product 180,202405,77.0,37.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2024-05-01
P180,Product 180,202406,48.0,29.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2024-06-01
P180,Product 180,202407,16.0,32.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2024-07-01
P180,Product 180,202408,156.0,25.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2024-08-01
P180,Product 180,202409,126.0,30.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2024-09-01
P180,Product 180,202410,92.0,34.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2024-10-01
P180,Product 180,202411,50.0,42.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2024-11-01
P180,Product 180,202412,20.0,30.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2024-12-01
P180,Product 180,202501,164.0,35.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-01-01
P180,Product 180,202502,132.0,32.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-02-01
P180,Product 180,202503,95.0,37.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-03-01
P180,Product 180,202504,65.0,30.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-04-01
P180,Product 180,202505,32.0,33.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-05-01
P180,Product 180,202506,3.0,29.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-06-01
P180,Product 180,202507,125.0,34.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-07-01
P180,Product 180,202508,97.0,28.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-08-01
P180,Product 180,202509,73.0,24.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-09-01
P180,Product 180,202510,47.0,26.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-10-01
P180,Product 180,202511,14.0,33.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-11-01
P180,Product 180,202512,117.0,38.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-12-01
P181,Product 181,202301,304.0,106.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-01-01
P181,Product 181,202302,200.0,104.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-02-01
P181,Product 181,202303,64.0,136.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-03-01
P181,Product 181,202304,410.0,116.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-04-01
P181,Product 181,202305,305.0,105.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-05-01
P181,Product 181,202306,123.0,182.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-06-01
P181,Product 181,202307,0.0,123.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-07-01
P181,Product 181,202308,463.0,160.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-08-01
P181,Product 181,202309,334.0,129.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-09-01
P181,Product 181,202310,186.0,148.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-10-01
P181,Product 181,202311,65.0,121.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-11-01
P181,Product 181,202312,495.0,103.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-12-01
P181,Product 181,202401,378.0,117.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-01-01
P181,Product 181,202402,291.0,87.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-02-01
P181,Product 181,202403,171.0,120.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-03-01
P181,Product 181,202404,60.0,111.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-04-01
P181,Product 181,202405,375.0,111.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-05-01
P181,Product 181,202406,171.0,204.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-06-01
P181,Product 181,202407,0.0,171.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-07-01
P181,Product 181,202408,521.0,167.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-08-01
P181,Product 181,202409,396.0,125.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-09-01
P181,Product 181,202410,247.0,149.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-10-01
P181,Product 181,202411,133.0,114.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-11-01
P181,Product 181,202412,18.0,115.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-12-01
P181,Product 181,202501,418.0,107.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-01-01
P181,Product 181,202502,313.0,105.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-02-01
P181,Product 181,202503,199.0,114.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-03-01
P181,Product 181,202504,91.0,108.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-04-01
P181,Product 181,202505,424.0,104.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-05-01
P181,Product 181,202506,273.0,151.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-06-01
P181,Product 181,202507,122.0,151.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-07-01
P181,Product 181,202508,0.0,122.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-08-01
P181,Product 181,202509,485.0,122.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-09-01
P181,Product 181,202510,363.0,122.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-10-01
P181,Product 181,202511,235.0,128.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-11-01
P181,Product 181,202512,91.0,144.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-12-01
P182,Product 182,202301,325.0,68.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-01-01
P182,Product 182,202302,254.0,71.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-02-01
P182,Product 182,202303,173.0,81.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-03-01
P182,Product 182,202304,94.0,79.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-04-01
P182,Product 182,202305,470.0,90.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-05-01
P182,Product 182,202306,376.0,94.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-06-01
P182,Product 182,202307,301.0,75.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-07-01
P182,Product 182,202308,201.0,100.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-08-01
P182,Product 182,202309,129.0,72.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-09-01
P182,Product 182,202310,50.0,79.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-10-01
P182,Product 182,202311,461.0,93.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-11-01
P182,Product 182,202312,391.0,70.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-12-01
P182,Product 182,202401,324.0,67.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-01-01
P182,Product 182,202402,243.0,81.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-02-01
P182,Product 182,202403,161.0,82.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-03-01
P182,Product 182,202404,81.0,80.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-04-01
P182,Product 182,202405,494.0,77.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-05-01
P182,Product 182,202406,437.0,57.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-06-01
P182,Product 182,202407,353.0,84.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-07-01
P182,Product 182,202408,276.0,77.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-08-01
P182,Product 182,202409,204.0,72.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-09-01
P182,Product 182,202410,133.0,71.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-10-01
