productid,product_name,year_month,inventory_level,sales_units,storage_cost_pln_per_unit_month,shelf_life_months,lead_time_months,safety_stock_months,price_pln_per_unit,plan_2023_units,plan_2024_units,plan_2025_units,plan_2023_pln,plan_2024_pln,plan_2025_pln,price_pln_per_unit_plan,date,year,monthly_revenue,inventory_carrying_cost,annual_sales,average_inventory,average_monthly_demand,excess_inventory,inventory_turnover,lead_time_demand,reorder_point,expiration_risk
P194,Product 194,202306,605.0,107.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2023-06-01,2023,1909.95,574.75,1062.0,289.0,88.0,498.0,3.6747404844290656,88.0,55.0,8889.300000000001
P194,Product 194,202307,479.0,126.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2023-07-01,2023,2249.1,455.05,1062.0,289.0,88.0,353.0,3.6747404844290656,88.0,55.0,6301.05
P194,Product 194,202308,392.0,87.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2023-08-01,2023,1552.95,372.4,1062.0,289.0,88.0,305.0,3.6747404844290656,88.0,55.0,5444.25
P194,Product 194,202309,314.0,78.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2023-09-01,2023,1392.3,298.3,1062.0,289.0,88.0,236.0,3.6747404844290656,88.0,55.0,4212.6
P194,Product 194,202310,229.0,85.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2023-10-01,2023,1517.25,217.55,1062.0,289.0,88.0,144.0,3.6747404844290656,88.0,55.0,2570.4
P194,Product 194,202311,166.0,63.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2023-11-01,2023,1124.55,157.7,1062.0,289.0,88.0,103.0,3.6747404844290656,88.0,55.0,1838.55
P194,Product 194,202312,77.0,89.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2023-12-01,2023,1588.65,73.15,1062.0,289.0,88.0,-12.0,3.6747404844290656,88.0,55.0,-214.2
P194,Product 194,202401,0.0,77.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2024-01-01,2024,1374.45,0.0,968.0,305.0,81.0,-77.0,3.1737704918032787,81.0,51.0,-1374.45
P194,Product 194,202402,497.0,60.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2024-02-01,2024,1071.0,472.15,968.0,305.0,81.0,437.0,3.1737704918032787,81.0,51.0,7800.450000000001
P194,Product 194,202403,424.0,73.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2024-03-01,2024,1303.05,402.8,968.0,305.0,81.0,351.0,3.1737704918032787,81.0,51.0,6265.35
P194,Product 194,202404,355.0,69.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2024-04-01,2024,1231.65,337.25,968.0,305.0,81.0,286.0,3.1737704918032787,81.0,51.0,5105.1
P194,Product 194,202405,269.0,86.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2024-05-01,2024,1535.1,255.55,968.0,305.0,81.0,183.0,3.1737704918032787,81.0,51.0,3266.55
P194,Product 194,202406,145.0,124.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2024-06-01,2024,2213.4,137.75,968.0,305.0,81.0,21.0,3.1737704918032787,81.0,51.0,374.85
P194,Product 194,202407,89.0,56.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2024-07-01,2024,999.6,84.55,968.0,305.0,81.0,33.0,3.1737704918032787,81.0,51.0,589.0500000000001
P194,Product 194,202408,0.0,89.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2024-08-01,2024,1588.65,0.0,968.0,305.0,81.0,-89.0,3.1737704918032787,81.0,51.0,-1588.65
P194,Product 194,202409,588.0,96.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2024-09-01,2024,1713.6,558.6,968.0,305.0,81.0,492.0,3.1737704918032787,81.0,51.0,8782.2
P194,Product 194,202410,519.0,69.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2024-10-01,2024,1231.65,493.05,968.0,305.0,81.0,450.0,3.1737704918032787,81.0,51.0,8032.500000000001
P194,Product 194,202411,427.0,92.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2024-11-01,2024,1642.2,405.65,968.0,305.0,81.0,335.0,3.1737704918032787,81.0,51.0,5979.750000000001
P194,Product 194,202412,350.0,77.0,0.95,14,1,1.6,17.85,1210,1026,1028,21598.5,18314.1,18349.8,17.85,2024-12-01,2024,1374.45,332.5,968.0,305.0,81.0,273.0,3.1737704918032787,81.0,51.0,4873.05
P195,Product 195,202301,245.0,52.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2023-01-01,2023,757.12,61.25,566.0,188.0,47.0,193.0,3.0106382978723403,47.0,29.0,2810.08
P195,Product 195,202302,192.0,53.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2023-02-01,2023,771.68,48.0,566.0,188.0,47.0,139.0,3.0106382978723403,47.0,29.0,2023.84
P195,Product 195,202303,148.0,44.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2023-03-01,2023,640.64,37.0,566.0,188.0,47.0,104.0,3.0106382978723403,47.0,29.0,1514.24
P195,Product 195,202304,93.0,55.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2023-04-01,2023,800.8,23.25,566.0,188.0,47.0,38.0,3.0106382978723403,47.0,29.0,553.28
P195,Product 195,202305,44.0,49.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2023-05-01,2023,713.44,11.0,566.0,188.0,47.0,-5.0,3.0106382978723403,47.0,29.0,-72.8
P195,Product 195,202306,358.0,34.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2023-06-01,2023,495.04,89.5,566.0,188.0,47.0,324.0,3.0106382978723403,47.0,29.0,4717.4400000000005
P195,Product 195,202307,306.0,52.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2023-07-01,2023,757.12,76.5,566.0,188.0,47.0,254.0,3.0106382978723403,47.0,29.0,3698.24
P195,Product 195,202308,262.0,44.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2023-08-01,2023,640.64,65.5,566.0,188.0,47.0,218.0,3.0106382978723403,47.0,29.0,3174.08
P195,Product 195,202309,220.0,42.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2023-09-01,2023,611.52,55.0,566.0,188.0,47.0,178.0,3.0106382978723403,47.0,29.0,2591.6800000000003
P195,Product 195,202310,177.0,43.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2023-10-01,2023,626.08,44.25,566.0,188.0,47.0,134.0,3.0106382978723403,47.0,29.0,1951.04
P195,Product 195,202311,130.0,47.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2023-11-01,2023,684.32,32.5,566.0,188.0,47.0,83.0,3.0106382978723403,47.0,29.0,1208.48
P195,Product 195,202312,79.0,51.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2023-12-01,2023,742.56,19.75,566.0,188.0,47.0,28.0,3.0106382978723403,47.0,29.0,407.68
P195,Product 195,202401,38.0,41.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2024-01-01,2024,596.96,9.5,591.0,168.0,49.0,-3.0,3.517857142857143,49.0,31.0,-43.68
P195,Product 195,202402,308.0,57.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2024-02-01,2024,829.92,77.0,591.0,168.0,49.0,251.0,3.517857142857143,49.0,31.0,3654.56
P195,Product 195,202403,251.0,57.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2024-03-01,2024,829.92,62.75,591.0,168.0,49.0,194.0,3.517857142857143,49.0,31.0,2824.64
P195,Product 195,202404,207.0,44.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2024-04-01,2024,640.64,51.75,591.0,168.0,49.0,163.0,3.517857142857143,49.0,31.0,2373.28
P195,Product 195,202405,155.0,52.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2024-05-01,2024,757.12,38.75,591.0,168.0,49.0,103.0,3.517857142857143,49.0,31.0,1499.68
P195,Product 195,202406,99.0,56.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2024-06-01,2024,815.36,24.75,591.0,168.0,49.0,43.0,3.517857142857143,49.0,31.0,626.08
P195,Product 195,202407,64.0,35.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2024-07-01,2024,509.6,16.0,591.0,168.0,49.0,29.0,3.517857142857143,49.0,31.0,422.24
P195,Product 195,202408,18.0,46.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2024-08-01,2024,669.76,4.5,591.0,168.0,49.0,-28.0,3.517857142857143,49.0,31.0,-407.68
P195,Product 195,202409,301.0,38.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2024-09-01,2024,553.28,75.25,591.0,168.0,49.0,263.0,3.517857142857143,49.0,31.0,3829.28
P195,Product 195,202410,248.0,53.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2024-10-01,2024,771.68,62.0,591.0,168.0,49.0,195.0,3.517857142857143,49.0,31.0,2839.2000000000003
P195,Product 195,202411,190.0,58.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2024-11-01,2024,844.48,47.5,591.0,168.0,49.0,132.0,3.517857142857143,49.0,31.0,1921.92
P195,Product 195,202412,136.0,54.0,0.25,22,1,1.6,14.56,590,500,562,8590.4,7280.0,8182.72,14.56,2024-12-01,2024,786.24,34.0,591.0,168.0,49.0,82.0,3.517857142857143,49.0,31.0,1193.92
P196,Product 196,202301,79.0,33.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2023-01-01,2023,590.37,41.87,625.0,120.0,52.0,46.0,5.208333333333333,156.0,260.0,822.94
P196,Product 196,202302,47.0,32.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2023-02-01,2023,572.48,24.91,625.0,120.0,52.0,15.0,5.208333333333333,156.0,260.0,268.35
P196,Product 196,202303,14.0,33.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2023-03-01,2023,590.37,7.42,625.0,120.0,52.0,-19.0,5.208333333333333,156.0,260.0,-339.91
P196,Product 196,202304,101.0,46.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2023-04-01,2023,822.94,53.53,625.0,120.0,52.0,55.0,5.208333333333333,156.0,260.0,983.95
P196,Product 196,202305,52.0,49.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2023-05-01,2023,876.61,27.56,625.0,120.0,52.0,3.0,5.208333333333333,156.0,260.0,53.67
P196,Product 196,202306,20.0,32.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2023-06-01,2023,572.48,10.6,625.0,120.0,52.0,-12.0,5.208333333333333,156.0,260.0,-214.68
P196,Product 196,202307,40.0,152.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2023-07-01,2023,2719.28,21.2,625.0,120.0,52.0,-112.0,5.208333333333333,156.0,260.0,-2003.68
P196,Product 196,202308,267.0,85.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2023-08-01,2023,1520.65,141.51,625.0,120.0,52.0,182.0,5.208333333333333,156.0,260.0,3255.98
P196,Product 196,202309,254.0,13.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2023-09-01,2023,232.57,134.62,625.0,120.0,52.0,241.0,5.208333333333333,156.0,260.0,4311.49
P196,Product 196,202310,247.0,7.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2023-10-01,2023,125.23,130.91,625.0,120.0,52.0,240.0,5.208333333333333,156.0,260.0,4293.6
P196,Product 196,202311,221.0,26.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2023-11-01,2023,465.14,117.13,625.0,120.0,52.0,195.0,5.208333333333333,156.0,260.0,3488.55
P196,Product 196,202312,104.0,117.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2023-12-01,2023,2093.13,55.12,625.0,120.0,52.0,-13.0,5.208333333333333,156.0,260.0,-232.57
P196,Product 196,202401,74.0,30.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2024-01-01,2024,536.7,39.22,426.0,123.0,36.0,44.0,3.463414634146341,108.0,180.0,787.1600000000001
P196,Product 196,202402,45.0,29.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2024-02-01,2024,518.81,23.85,426.0,123.0,36.0,16.0,3.463414634146341,108.0,180.0,286.24
P196,Product 196,202403,11.0,34.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2024-03-01,2024,608.26,5.83,426.0,123.0,36.0,-23.0,3.463414634146341,108.0,180.0,-411.47
P196,Product 196,202404,125.0,13.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2024-04-01,2024,232.57,66.25,426.0,123.0,36.0,112.0,3.463414634146341,108.0,180.0,2003.68
P196,Product 196,202405,99.0,26.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2024-05-01,2024,465.14,52.47,426.0,123.0,36.0,73.0,3.463414634146341,108.0,180.0,1305.97
P196,Product 196,202406,45.0,54.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2024-06-01,2024,966.06,23.85,426.0,123.0,36.0,-9.0,3.463414634146341,108.0,180.0,-161.01
P196,Product 196,202407,0.0,45.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2024-07-01,2024,805.05,0.0,426.0,123.0,36.0,-45.0,3.463414634146341,108.0,180.0,-805.0500000000001
P196,Product 196,202408,284.0,60.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2024-08-01,2024,1073.4,150.52,426.0,123.0,36.0,224.0,3.463414634146341,108.0,180.0,4007.36
P196,Product 196,202409,258.0,26.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2024-09-01,2024,465.14,136.74,426.0,123.0,36.0,232.0,3.463414634146341,108.0,180.0,4150.4800000000005
P196,Product 196,202410,213.0,45.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2024-10-01,2024,805.05,112.89,426.0,123.0,36.0,168.0,3.463414634146341,108.0,180.0,3005.52
P196,Product 196,202411,176.0,37.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2024-11-01,2024,661.93,93.28,426.0,123.0,36.0,139.0,3.463414634146341,108.0,180.0,2486.71
P196,Product 196,202412,149.0,27.0,0.53,19,3,0.6,17.89,480,341,481,8587.2,6100.49,8605.09,17.89,2024-12-01,2024,483.03,78.97,426.0,123.0,36.0,122.0,3.463414634146341,108.0,180.0,2182.58
P197,Product 197,202301,250.0,345.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2023-01-01,2023,22400.85,340.0,1922.0,335.0,160.0,-95.0,5.737313432835821,320.0,320.0,-6168.35
P197,Product 197,202302,97.0,153.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2023-02-01,2023,9934.29,131.92,1922.0,335.0,160.0,-56.0,5.737313432835821,320.0,320.0,-3636.08
P197,Product 197,202303,0.0,97.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2023-03-01,2023,6298.21,0.0,1922.0,335.0,160.0,-97.0,5.737313432835821,320.0,320.0,-6298.210000000001
P197,Product 197,202304,752.0,502.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2023-04-01,2023,32594.86,1022.72,1922.0,335.0,160.0,250.0,5.737313432835821,320.0,320.0,16232.500000000002
P197,Product 197,202305,643.0,109.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2023-05-01,2023,7077.37,874.48,1922.0,335.0,160.0,534.0,5.737313432835821,320.0,320.0,34672.62
P197,Product 197,202306,543.0,100.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2023-06-01,2023,6493.0,738.48,1922.0,335.0,160.0,443.0,5.737313432835821,320.0,320.0,28763.99
P197,Product 197,202307,489.0,54.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2023-07-01,2023,3506.22,665.04,1922.0,335.0,160.0,435.0,5.737313432835821,320.0,320.0,28244.550000000003
P197,Product 197,202308,330.0,159.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2023-08-01,2023,10323.87,448.8,1922.0,335.0,160.0,171.0,5.737313432835821,320.0,320.0,11103.03
P197,Product 197,202309,244.0,86.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2023-09-01,2023,5583.98,331.84,1922.0,335.0,160.0,158.0,5.737313432835821,320.0,320.0,10258.94
P197,Product 197,202310,142.0,102.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2023-10-01,2023,6622.86,193.12,1922.0,335.0,160.0,40.0,5.737313432835821,320.0,320.0,2597.2000000000003
P197,Product 197,202311,63.0,79.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2023-11-01,2023,5129.47,85.68,1922.0,335.0,160.0,-16.0,5.737313432835821,320.0,320.0,-1038.88
P197,Product 197,202312,464.0,136.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2023-12-01,2023,8830.48,631.04,1922.0,335.0,160.0,328.0,5.737313432835821,320.0,320.0,21297.04
P197,Product 197,202401,295.0,169.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2024-01-01,2024,10973.17,401.2,2261.0,601.0,188.0,126.0,3.762063227953411,376.0,376.0,8181.180000000001
P197,Product 197,202402,163.0,132.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2024-02-01,2024,8570.76,221.68,2261.0,601.0,188.0,31.0,3.762063227953411,376.0,376.0,2012.83
P197,Product 197,202403,8.0,155.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2024-03-01,2024,10064.15,10.88,2261.0,601.0,188.0,-147.0,3.762063227953411,376.0,376.0,-9544.71
P197,Product 197,202404,750.0,173.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2024-04-01,2024,11232.89,1020.0,2261.0,601.0,188.0,577.0,3.762063227953411,376.0,376.0,37464.61
P197,Product 197,202405,607.0,143.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2024-05-01,2024,9284.99,825.52,2261.0,601.0,188.0,464.0,3.762063227953411,376.0,376.0,30127.520000000004
P197,Product 197,202406,429.0,178.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2024-06-01,2024,11557.54,583.44,2261.0,601.0,188.0,251.0,3.762063227953411,376.0,376.0,16297.430000000002
P197,Product 197,202407,0.0,429.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2024-07-01,2024,27854.97,0.0,2261.0,601.0,188.0,-429.0,3.762063227953411,376.0,376.0,-27854.97
P197,Product 197,202408,1389.0,138.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2024-08-01,2024,8960.34,1889.04,2261.0,601.0,188.0,1251.0,3.762063227953411,376.0,376.0,81227.43000000001
P197,Product 197,202409,1143.0,246.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2024-09-01,2024,15972.78,1554.48,2261.0,601.0,188.0,897.0,3.762063227953411,376.0,376.0,58242.21000000001
P197,Product 197,202410,1084.0,59.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2024-10-01,2024,3830.87,1474.24,2261.0,601.0,188.0,1025.0,3.762063227953411,376.0,376.0,66553.25
P197,Product 197,202411,696.0,388.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2024-11-01,2024,25192.84,946.56,2261.0,601.0,188.0,308.0,3.762063227953411,376.0,376.0,19998.44
P197,Product 197,202412,645.0,51.0,1.36,13,2,1.0,64.93,2081,2181,2186,135119.33,141612.33,141936.98,64.93,2024-12-01,2024,3311.43,877.2,2261.0,601.0,188.0,594.0,3.762063227953411,376.0,376.0,38568.420000000006
P198,Product 198,202301,85.0,34.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2023-01-01,2023,1809.14,90.1,430.0,65.0,36.0,51.0,6.615384615384615,72.0,120.0,2713.71
P198,Product 198,202302,46.0,39.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2023-02-01,2023,2075.19,48.76,430.0,65.0,36.0,7.0,6.615384615384615,72.0,120.0,372.47
P198,Product 198,202303,19.0,27.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2023-03-01,2023,1436.67,20.14,430.0,65.0,36.0,-8.0,6.615384615384615,72.0,120.0,-425.68
P198,Product 198,202304,121.0,33.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2023-04-01,2023,1755.93,128.26,430.0,65.0,36.0,88.0,6.615384615384615,72.0,120.0,4682.4800000000005
P198,Product 198,202305,84.0,37.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2023-05-01,2023,1968.77,89.04,430.0,65.0,36.0,47.0,6.615384615384615,72.0,120.0,2500.87
P198,Product 198,202306,57.0,27.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2023-06-01,2023,1436.67,60.42,430.0,65.0,36.0,30.0,6.615384615384615,72.0,120.0,1596.3
P198,Product 198,202307,9.0,48.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2023-07-01,2023,2554.08,9.54,430.0,65.0,36.0,-39.0,6.615384615384615,72.0,120.0,-2075.19
P198,Product 198,202308,114.0,46.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2023-08-01,2023,2447.66,120.84,430.0,65.0,36.0,68.0,6.615384615384615,72.0,120.0,3618.28
P198,Product 198,202309,77.0,37.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2023-09-01,2023,1968.77,81.62,430.0,65.0,36.0,40.0,6.615384615384615,72.0,120.0,2128.4
P198,Product 198,202310,48.0,29.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2023-10-01,2023,1543.09,50.88,430.0,65.0,36.0,19.0,6.615384615384615,72.0,120.0,1010.99
P198,Product 198,202311,19.0,29.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2023-11-01,2023,1543.09,20.14,430.0,65.0,36.0,-10.0,6.615384615384615,72.0,120.0,-532.1
P198,Product 198,202312,104.0,44.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2023-12-01,2023,2341.24,110.24,430.0,65.0,36.0,60.0,6.615384615384615,72.0,120.0,3192.6
P198,Product 198,202401,69.0,35.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2024-01-01,2024,1862.35,73.14,449.0,70.0,37.0,34.0,6.414285714285715,74.0,123.0,1809.14
P198,Product 198,202402,33.0,36.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2024-02-01,2024,1915.56,34.98,449.0,70.0,37.0,-3.0,6.414285714285715,74.0,123.0,-159.63
P198,Product 198,202403,6.0,27.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2024-03-01,2024,1436.67,6.36,449.0,70.0,37.0,-21.0,6.414285714285715,74.0,123.0,-1117.41
P198,Product 198,202404,109.0,29.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2024-04-01,2024,1543.09,115.54,449.0,70.0,37.0,80.0,6.414285714285715,74.0,123.0,4256.8
P198,Product 198,202405,75.0,34.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2024-05-01,2024,1809.14,79.5,449.0,70.0,37.0,41.0,6.414285714285715,74.0,123.0,2181.61
P198,Product 198,202406,26.0,49.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2024-06-01,2024,2607.29,27.56,449.0,70.0,37.0,-23.0,6.414285714285715,74.0,123.0,-1223.83
P198,Product 198,202407,136.0,41.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2024-07-01,2024,2181.61,144.16,449.0,70.0,37.0,95.0,6.414285714285715,74.0,123.0,5054.95
P198,Product 198,202408,84.0,52.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2024-08-01,2024,2766.92,89.04,449.0,70.0,37.0,32.0,6.414285714285715,74.0,123.0,1702.72
P198,Product 198,202409,44.0,40.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2024-09-01,2024,2128.4,46.64,449.0,70.0,37.0,4.0,6.414285714285715,74.0,123.0,212.84
P198,Product 198,202410,13.0,31.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2024-10-01,2024,1649.51,13.78,449.0,70.0,37.0,-18.0,6.414285714285715,74.0,123.0,-957.78
P198,Product 198,202411,146.0,32.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2024-11-01,2024,1702.72,154.76,449.0,70.0,37.0,114.0,6.414285714285715,74.0,123.0,6065.9400000000005
P198,Product 198,202412,103.0,43.0,1.06,10,2,0.6,53.21,410,439,419,21816.1,23359.19,22294.99,53.21,2024-12-01,2024,2288.03,109.18,449.0,70.0,37.0,60.0,6.414285714285715,74.0,123.0,3192.6
P199,Product 199,202301,459.0,103.0,0.96,11,2,1.9,20.26,1794,1446,1323,36346.44,29295.96,26803.98,20.26,2023-01-01,2023,2086.78,440.64,1747.0,347.0,146.0,356.0,5.034582132564841,292.0,154.0,7212.56
