productid,product_name,year_month,inventory_level,sales_units,storage_cost_pln_per_unit_month,shelf_life_months,lead_time_months,safety_stock_months,price_pln_per_unit,plan_2023_units,plan_2024_units,plan_2025_units,plan_2023_pln,plan_2024_pln,plan_2025_pln,price_pln_per_unit_plan,date,year,year_month_numeric,monthly_revenue,inventory_carrying_cost,annual_sales,average_inventory,average_monthly_demand,excess_inventory,inventory_turnover,lead_time_demand,reorder_point,expiration_risk
P180,Product 180,202410,92.0,34.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2024-10-01,2024,202410,395.76,61.64,366.0,80.0,30.0,58.0,4.575,60.0,120.0,675.12
P180,Product 180,202411,50.0,42.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2024-11-01,2024,202411,488.88,33.5,377.0,74.0,31.0,8.0,5.094594594594595,62.0,124.0,93.12
P180,Product 180,202412,20.0,30.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2024-12-01,2024,202412,349.2,13.4,377.0,68.0,31.0,-10.0,5.544117647058823,62.0,124.0,-116.4
P180,Product 180,202501,164.0,35.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-01-01,2025,202501,407.4,109.88,384.0,76.0,32.0,129.0,5.052631578947368,64.0,128.0,1501.5600000000002
P180,Product 180,202502,132.0,32.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-02-01,2025,202502,372.48,88.44,388.0,84.0,32.0,100.0,4.619047619047619,64.0,128.0,1164.0
P180,Product 180,202503,95.0,37.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-03-01,2025,202503,430.68,63.65,399.0,91.0,33.0,58.0,4.384615384615385,66.0,132.0,675.12
P180,Product 180,202504,65.0,30.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-04-01,2025,202504,349.2,43.55,393.0,87.0,33.0,35.0,4.517241379310345,66.0,132.0,407.40000000000003
P180,Product 180,202505,32.0,33.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-05-01,2025,202505,384.12,21.44,389.0,83.0,32.0,-1.0,4.686746987951807,64.0,128.0,-11.64
P180,Product 180,202506,3.0,29.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-06-01,2025,202506,337.56,2.01,389.0,79.0,32.0,-26.0,4.924050632911392,64.0,128.0,-302.64
P180,Product 180,202507,125.0,34.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-07-01,2025,202507,395.76,83.75,391.0,88.0,33.0,91.0,4.443181818181818,66.0,132.0,1059.24
P180,Product 180,202508,97.0,28.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-08-01,2025,202508,325.92,64.99,394.0,83.0,33.0,69.0,4.746987951807229,66.0,132.0,803.1600000000001
P180,Product 180,202509,73.0,24.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-09-01,2025,202509,279.36,48.91,388.0,79.0,32.0,49.0,4.9113924050632916,64.0,128.0,570.36
P180,Product 180,202510,47.0,26.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-10-01,2025,202510,302.64,31.49,380.0,75.0,32.0,21.0,5.066666666666666,64.0,128.0,244.44
P180,Product 180,202511,14.0,33.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-11-01,2025,202511,384.12,9.38,371.0,72.0,31.0,-19.0,5.152777777777778,62.0,124.0,-221.16000000000003
P180,Product 180,202512,117.0,38.0,0.67,14,2,0.5,11.64,360,329,337,4190.4,3829.56,3922.68,11.64,2025-12-01,2025,202512,442.32,78.39,379.0,80.0,32.0,79.0,4.7375,64.0,128.0,919.5600000000001
P181,Product 181,202301,304.0,106.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-01-01,2023,202301,14400.1,589.76,,,,198.0,,,,26898.3
P181,Product 181,202302,200.0,104.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-02-01,2023,202302,14128.4,388.0,,,,96.0,,,,13041.599999999999
P181,Product 181,202303,64.0,136.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-03-01,2023,202303,18475.6,124.16,,,,-72.0,,,,-9781.199999999999
P181,Product 181,202304,410.0,116.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-04-01,2023,202304,15758.6,795.4,,,,294.0,,,,39939.9
P181,Product 181,202305,305.0,105.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-05-01,2023,202305,14264.25,591.7,,,,200.0,,,,27170.0
P181,Product 181,202306,123.0,182.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-06-01,2023,202306,24724.7,238.62,,,,-59.0,,,,-8015.15
P181,Product 181,202307,0.0,123.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-07-01,2023,202307,16709.55,0.0,,,,-123.0,,,,-16709.55
P181,Product 181,202308,463.0,160.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-08-01,2023,202308,21736.0,898.22,,,,303.0,,,,41162.549999999996
P181,Product 181,202309,334.0,129.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-09-01,2023,202309,17524.65,647.96,,,,205.0,,,,27849.25
P181,Product 181,202310,186.0,148.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-10-01,2023,202310,20105.8,360.84,,,,38.0,,,,5162.3
P181,Product 181,202311,65.0,121.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-11-01,2023,202311,16437.85,126.1,,,,-56.0,,,,-7607.599999999999
P181,Product 181,202312,495.0,103.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2023-12-01,2023,202312,13992.55,960.3,1533.0,246.0,128.0,392.0,6.2317073170731705,128.0,91.0,53253.2
P181,Product 181,202401,378.0,117.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-01-01,2024,202401,15894.45,733.32,1544.0,252.0,129.0,261.0,6.126984126984127,129.0,92.0,35456.85
P181,Product 181,202402,291.0,87.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-02-01,2024,202402,11818.95,564.54,1527.0,260.0,127.0,204.0,5.873076923076923,127.0,91.0,27713.399999999998
P181,Product 181,202403,171.0,120.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-03-01,2024,202403,16302.0,331.74,1511.0,268.0,126.0,51.0,5.638059701492537,126.0,90.0,6928.349999999999
P181,Product 181,202404,60.0,111.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-04-01,2024,202404,15079.35,116.4,1506.0,239.0,126.0,-51.0,6.301255230125523,126.0,90.0,-6928.349999999999
P181,Product 181,202405,375.0,111.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-05-01,2024,202405,15079.35,727.5,1512.0,245.0,126.0,264.0,6.171428571428572,126.0,90.0,35864.4
P181,Product 181,202406,171.0,204.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-06-01,2024,202406,27713.4,331.74,1534.0,249.0,128.0,-33.0,6.160642570281125,128.0,91.0,-4483.05
P181,Product 181,202407,0.0,171.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-07-01,2024,202407,23230.35,0.0,1582.0,249.0,132.0,-171.0,6.353413654618474,132.0,94.0,-23230.35
P181,Product 181,202408,521.0,167.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-08-01,2024,202408,22686.95,1010.74,1589.0,254.0,132.0,354.0,6.255905511811024,132.0,94.0,48090.9
P181,Product 181,202409,396.0,125.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-09-01,2024,202409,16981.25,768.24,1585.0,259.0,132.0,271.0,6.11969111969112,132.0,94.0,36815.35
P181,Product 181,202410,247.0,149.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-10-01,2024,202410,20241.65,479.18,1586.0,264.0,132.0,98.0,6.007575757575758,132.0,94.0,13313.3
P181,Product 181,202411,133.0,114.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-11-01,2024,202411,15486.9,258.02,1579.0,270.0,132.0,19.0,5.848148148148148,132.0,94.0,2581.15
P181,Product 181,202412,18.0,115.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2024-12-01,2024,202412,15622.75,34.92,1591.0,230.0,133.0,-97.0,6.917391304347826,133.0,95.0,-13177.449999999999
P181,Product 181,202501,418.0,107.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-01-01,2025,202501,14535.95,810.92,1581.0,233.0,132.0,311.0,6.785407725321888,132.0,94.0,42249.35
P181,Product 181,202502,313.0,105.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-02-01,2025,202502,14264.25,607.22,1599.0,235.0,133.0,208.0,6.804255319148936,133.0,95.0,28256.8
P181,Product 181,202503,199.0,114.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-03-01,2025,202503,15486.9,386.06,1593.0,238.0,133.0,85.0,6.69327731092437,133.0,95.0,11547.25
P181,Product 181,202504,91.0,108.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-04-01,2025,202504,14671.8,176.54,1590.0,240.0,132.0,-17.0,6.625,132.0,94.0,-2309.45
P181,Product 181,202505,424.0,104.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-05-01,2025,202505,14128.4,822.56,1583.0,244.0,132.0,320.0,6.487704918032787,132.0,94.0,43472.0
P181,Product 181,202506,273.0,151.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-06-01,2025,202506,20513.35,529.62,1530.0,253.0,128.0,122.0,6.047430830039525,128.0,91.0,16573.7
P181,Product 181,202507,122.0,151.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-07-01,2025,202507,20513.35,236.68,1510.0,263.0,126.0,-29.0,5.741444866920152,126.0,90.0,-3939.6499999999996
P181,Product 181,202508,0.0,122.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-08-01,2025,202508,16573.7,0.0,1465.0,220.0,122.0,-122.0,6.659090909090909,122.0,87.0,-16573.7
P181,Product 181,202509,485.0,122.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-09-01,2025,202509,16573.7,940.9,1462.0,227.0,122.0,363.0,6.440528634361233,122.0,87.0,49313.549999999996
P181,Product 181,202510,363.0,122.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-10-01,2025,202510,16573.7,704.22,1435.0,237.0,120.0,241.0,6.0548523206751055,120.0,86.0,32739.85
P181,Product 181,202511,235.0,128.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-11-01,2025,202511,17388.8,455.9,1449.0,245.0,121.0,107.0,5.914285714285715,121.0,86.0,14535.949999999999
P181,Product 181,202512,91.0,144.0,1.94,21,1,1.4,135.85,1406,1259,1382,191005.1,171035.15,187744.7,135.85,2025-12-01,2025,202512,19562.4,176.54,1478.0,251.0,123.0,-53.0,5.888446215139442,123.0,88.0,-7200.049999999999
P182,Product 182,202301,325.0,68.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-01-01,2023,202301,544.0,217.75,,,,257.0,,,,2056.0
P182,Product 182,202302,254.0,71.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-02-01,2023,202302,568.0,170.18,,,,183.0,,,,1464.0
P182,Product 182,202303,173.0,81.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-03-01,2023,202303,648.0,115.91,,,,92.0,,,,736.0
P182,Product 182,202304,94.0,79.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-04-01,2023,202304,632.0,62.98,,,,15.0,,,,120.0
P182,Product 182,202305,470.0,90.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-05-01,2023,202305,720.0,314.9,,,,380.0,,,,3040.0
P182,Product 182,202306,376.0,94.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-06-01,2023,202306,752.0,251.92,,,,282.0,,,,2256.0
P182,Product 182,202307,301.0,75.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-07-01,2023,202307,600.0,201.67,,,,226.0,,,,1808.0
P182,Product 182,202308,201.0,100.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-08-01,2023,202308,800.0,134.67,,,,101.0,,,,808.0
P182,Product 182,202309,129.0,72.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-09-01,2023,202309,576.0,86.43,,,,57.0,,,,456.0
P182,Product 182,202310,50.0,79.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-10-01,2023,202310,632.0,33.5,,,,-29.0,,,,-232.0
P182,Product 182,202311,461.0,93.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-11-01,2023,202311,744.0,308.87,,,,368.0,,,,2944.0
P182,Product 182,202312,391.0,70.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2023-12-01,2023,202312,560.0,261.97,972.0,269.0,81.0,321.0,3.613382899628253,243.0,174.0,2568.0
P182,Product 182,202401,324.0,67.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-01-01,2024,202401,536.0,217.08,971.0,269.0,81.0,257.0,3.609665427509294,243.0,174.0,2056.0
P182,Product 182,202402,243.0,81.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-02-01,2024,202402,648.0,162.81,981.0,268.0,82.0,162.0,3.66044776119403,246.0,176.0,1296.0
P182,Product 182,202403,161.0,82.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-03-01,2024,202403,656.0,107.87,982.0,267.0,82.0,79.0,3.6779026217228465,246.0,176.0,632.0
P182,Product 182,202404,81.0,80.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-04-01,2024,202404,640.0,54.27,983.0,266.0,82.0,1.0,3.6954887218045114,246.0,176.0,8.0
P182,Product 182,202405,494.0,77.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-05-01,2024,202405,616.0,330.98,970.0,268.0,81.0,417.0,3.6194029850746268,243.0,174.0,3336.0
P182,Product 182,202406,437.0,57.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-06-01,2024,202406,456.0,292.79,933.0,273.0,78.0,380.0,3.4175824175824174,234.0,167.0,3040.0
P182,Product 182,202407,353.0,84.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-07-01,2024,202407,672.0,236.51,942.0,277.0,78.0,269.0,3.4007220216606497,234.0,167.0,2152.0
P182,Product 182,202408,276.0,77.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-08-01,2024,202408,616.0,184.92,919.0,283.0,77.0,199.0,3.2473498233215548,231.0,165.0,1592.0
P182,Product 182,202409,204.0,72.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-09-01,2024,202409,576.0,136.68,919.0,290.0,77.0,132.0,3.168965517241379,231.0,165.0,1056.0
P182,Product 182,202410,133.0,71.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-10-01,2024,202410,568.0,89.11,911.0,296.0,76.0,62.0,3.0777027027027026,228.0,163.0,496.0
P182,Product 182,202411,36.0,97.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-11-01,2024,202411,776.0,24.12,915.0,261.0,76.0,-61.0,3.5057471264367814,228.0,163.0,-488.0
P182,Product 182,202412,440.0,80.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2024-12-01,2024,202412,640.0,294.8,925.0,265.0,77.0,360.0,3.490566037735849,231.0,165.0,2880.0
P182,Product 182,202501,371.0,69.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2025-01-01,2025,202501,552.0,248.57,927.0,269.0,77.0,302.0,3.446096654275093,231.0,165.0,2416.0
P182,Product 182,202502,304.0,67.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2025-02-01,2025,202502,536.0,203.68,913.0,274.0,76.0,237.0,3.332116788321168,228.0,163.0,1896.0
P182,Product 182,202503,231.0,73.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2025-03-01,2025,202503,584.0,154.77,904.0,280.0,75.0,158.0,3.2285714285714286,225.0,161.0,1264.0
P182,Product 182,202504,146.0,85.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2025-04-01,2025,202504,680.0,97.82,909.0,285.0,76.0,61.0,3.1894736842105265,228.0,163.0,488.0
P182,Product 182,202505,76.0,70.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2025-05-01,2025,202505,560.0,50.92,902.0,251.0,75.0,6.0,3.593625498007968,225.0,161.0,48.0
P182,Product 182,202506,459.0,78.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2025-06-01,2025,202506,624.0,307.53,923.0,252.0,77.0,381.0,3.6626984126984126,231.0,165.0,3048.0
P182,Product 182,202507,366.0,93.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2025-07-01,2025,202507,744.0,245.22,932.0,254.0,78.0,273.0,3.6692913385826773,234.0,167.0,2184.0
P182,Product 182,202508,295.0,71.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2025-08-01,2025,202508,568.0,197.65,926.0,255.0,77.0,224.0,3.631372549019608,231.0,165.0,1792.0
P182,Product 182,202509,225.0,70.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2025-09-01,2025,202509,560.0,150.75,924.0,257.0,77.0,155.0,3.595330739299611,231.0,165.0,1240.0
P182,Product 182,202510,147.0,78.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2025-10-01,2025,202510,624.0,98.49,931.0,258.0,78.0,69.0,3.608527131782946,234.0,167.0,552.0
P182,Product 182,202511,75.0,72.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2025-11-01,2025,202511,576.0,50.25,906.0,261.0,76.0,3.0,3.471264367816092,228.0,163.0,24.0
P182,Product 182,202512,463.0,54.0,0.67,18,3,1.4,8.0,1024,942,645,8192.0,7536.0,5160.0,8.0,2025-12-01,2025,202512,432.0,310.21,880.0,263.0,73.0,409.0,3.346007604562738,219.0,156.0,3272.0
P183,Product 183,202301,147.0,47.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2023-01-01,2023,202301,1331.04,149.94,,,,100.0,,,,2832.0
P183,Product 183,202302,107.0,40.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2023-02-01,2023,202302,1132.8,109.14,,,,67.0,,,,1897.44
P183,Product 183,202303,49.0,58.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2023-03-01,2023,202303,1642.56,49.98,,,,-9.0,,,,-254.88
P183,Product 183,202304,12.0,37.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2023-04-01,2023,202304,1047.84,12.24,,,,-25.0,,,,-708.0
P183,Product 183,202305,202.0,38.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2023-05-01,2023,202305,1076.16,206.04,,,,164.0,,,,4644.4800000000005
P183,Product 183,202306,166.0,36.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2023-06-01,2023,202306,1019.52,169.32,,,,130.0,,,,3681.6
P183,Product 183,202307,139.0,27.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2023-07-01,2023,202307,764.64,141.78,,,,112.0,,,,3171.84
P183,Product 183,202308,89.0,50.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2023-08-01,2023,202308,1416.0,90.78,,,,39.0,,,,1104.48
P183,Product 183,202309,60.0,29.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2023-09-01,2023,202309,821.28,61.2,,,,31.0,,,,877.92
P183,Product 183,202310,29.0,31.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2023-10-01,2023,202310,877.92,29.58,,,,-2.0,,,,-56.64
P183,Product 183,202311,169.0,46.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2023-11-01,2023,202311,1302.72,172.38,,,,123.0,,,,3483.36
P183,Product 183,202312,125.0,44.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2023-12-01,2023,202312,1246.08,127.5,483.0,108.0,40.0,81.0,4.472222222222222,120.0,200.0,2293.92
P183,Product 183,202401,85.0,40.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2024-01-01,2024,202401,1132.8,86.7,476.0,103.0,40.0,45.0,4.621359223300971,120.0,200.0,1274.4
P183,Product 183,202402,43.0,42.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2024-02-01,2024,202402,1189.44,43.86,478.0,97.0,40.0,1.0,4.927835051546392,120.0,200.0,28.32
P183,Product 183,202403,0.0,43.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2024-03-01,2024,202403,1217.76,0.0,463.0,93.0,39.0,-43.0,4.978494623655914,117.0,195.0,-1217.76
P183,Product 183,202404,162.0,53.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2024-04-01,2024,202404,1500.96,165.24,479.0,106.0,40.0,109.0,4.518867924528302,120.0,200.0,3086.88
P183,Product 183,202405,114.0,48.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2024-05-01,2024,202405,1359.36,116.28,489.0,98.0,41.0,66.0,4.989795918367347,123.0,205.0,1869.1200000000001
P183,Product 183,202406,69.0,45.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2024-06-01,2024,202406,1274.4,70.38,498.0,90.0,42.0,24.0,5.533333333333333,126.0,210.0,679.6800000000001
P183,Product 183,202407,36.0,33.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2024-07-01,2024,202407,934.56,36.72,504.0,82.0,42.0,3.0,6.146341463414634,126.0,210.0,84.96000000000001
P183,Product 183,202408,208.0,41.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2024-08-01,2024,202408,1161.12,212.16,495.0,92.0,41.0,167.0,5.380434782608695,123.0,205.0,4729.44
P183,Product 183,202409,167.0,41.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2024-09-01,2024,202409,1161.12,170.34,507.0,101.0,42.0,126.0,5.01980198019802,126.0,210.0,3568.32
P183,Product 183,202410,125.0,42.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2024-10-01,2024,202410,1189.44,127.5,518.0,109.0,43.0,83.0,4.752293577981652,129.0,215.0,2350.56
P183,Product 183,202411,75.0,50.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2024-11-01,2024,202411,1416.0,76.5,522.0,101.0,44.0,25.0,5.1683168316831685,132.0,220.0,708.0
P183,Product 183,202412,32.0,43.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2024-12-01,2024,202412,1217.76,32.64,521.0,93.0,43.0,-11.0,5.602150537634409,129.0,215.0,-311.52
P183,Product 183,202501,215.0,45.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2025-01-01,2025,202501,1274.4,219.3,526.0,104.0,44.0,170.0,5.0576923076923075,132.0,220.0,4814.4
P183,Product 183,202502,175.0,40.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2025-02-01,2025,202502,1132.8,178.5,524.0,115.0,44.0,135.0,4.556521739130435,132.0,220.0,3823.2
P183,Product 183,202503,130.0,45.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2025-03-01,2025,202503,1274.4,132.6,526.0,126.0,44.0,85.0,4.174603174603175,132.0,220.0,2407.2
P183,Product 183,202504,88.0,42.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2025-04-01,2025,202504,1189.44,89.76,515.0,120.0,43.0,46.0,4.291666666666667,129.0,215.0,1302.72
P183,Product 183,202505,39.0,49.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2025-05-01,2025,202505,1387.68,39.78,516.0,113.0,43.0,-10.0,4.566371681415929,129.0,215.0,-283.2
P183,Product 183,202506,219.0,49.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2025-06-01,2025,202506,1387.68,223.38,520.0,126.0,43.0,170.0,4.126984126984127,129.0,215.0,4814.4
P183,Product 183,202507,177.0,42.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2025-07-01,2025,202507,1189.44,180.54,529.0,138.0,44.0,135.0,3.8333333333333335,132.0,220.0,3823.2
P183,Product 183,202508,139.0,38.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2025-08-01,2025,202508,1076.16,141.78,526.0,132.0,44.0,101.0,3.984848484848485,132.0,220.0,2860.32
P183,Product 183,202509,95.0,44.0,1.02,14,3,0.6,28.32,376,406,469,10648.32,11497.92,13282.08,28.32,2025-09-01,2025,202509,1246.08,96.9,529.0,126.0,44.0,51.0,4.198412698412699,132.0,220.0,1444.32
